player_id,evo_rate_raw,ppo_rate_raw,evd_rate_raw,ppd_rate_raw,penalty_component_raw,toi_5v5_minutes,toi_pp_minutes,toi_pk_minutes,toi_total_minutes,evo_rate_regressed,evd_rate_regressed,ppo_rate_regressed,ppd_rate_regressed,penalty_component_regressed,evo_gar_per_60,evd_gar_per_60,ppo_gar_per_60,ppd_gar_per_60,penalty_gar_per_60,total_gar_per_60,rp_evo_rate,rp_evd_rate,rp_ppo_rate,rp_ppd_rate,rp_penalty_rate
8473986,0.7760768587216752,0.9164797487200892,0.0,0.0,0.0,407.7166666666667,38.833333333333336,81.73333333333333,528.2833333333333,0.7644433561794202,0.0,0.34105814240022736,0.0,0.0,0.009486345756372971,0.0,0.22345539045421298,0.0,0.0,0.23294173621058595,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8473994,1.2179899795960132,0.0,0.0,0.0,0.0,166.15,13.616666666666667,31.85,211.61666666666667,0.8704459060592977,0.0,0.10350836316210743,0.0,0.0,0.11548889563625053,0.0,-0.014094388783906966,0.0,0.0,0.10139450685234357,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474013,0.182612555509058,0.0,0.0,0.0,0.0,481.95,57.55,91.11666666666667,630.6166666666667,0.47404514113663027,0.0,0.07464471719835886,0.0,0.0,-0.2809118692864169,0.0,-0.04295803474765554,0.0,0.0,-0.32386990403407245,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474037,1.1095255070440468,0.0,0.0,0.0,0.0,295.1166666666667,16.85,33.733333333333334,345.7,0.8865591729918116,0.0,0.10064420363373076,0.0,0.0,0.13160216256876445,0.0,-0.016958548312283633,0.0,0.0,0.11464361425648081,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474090,0.0892522000572365,0.0,0.0,0.0,0.0,140.4,18.866666666666667,25.516666666666666,184.78333333333333,0.6090092350086814,0.0,0.09893669541167784,0.0,0.0,-0.14594777541436577,0.0,-0.01866605653433656,0.0,0.0,-0.16461383194870233,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474102,0.5840701839607458,0.0,0.0,0.0,0.0,375.28333333333336,40.18333333333333,59.91666666666666,475.3833333333333,0.6816881894421907,0.0,0.0838921069642238,0.0,0.0,-0.07326882098085652,0.0,-0.03371064498179059,0.0,0.0,-0.10697946596264711,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474141,0.7014798685404173,0.0,0.0,0.0,0.0,381.55,38.266666666666666,63.85,483.6666666666667,0.7318111837707673,0.0,0.08505502792623994,0.0,0.0,-0.023145826652279933,0.0,-0.03254772401977446,0.0,0.0,-0.05569355067205439,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474149,0.3988396479640161,0.0,0.0,0.0,0.0,65.23333333333333,6.633333333333334,10.1,81.96666666666667,0.7138576604005005,0.0,0.11028704465084188,0.0,0.0,-0.04109935002254672,0.0,-0.007315707295172516,0.0,0.0,-0.04841505731771924,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474150,0.5882975255413554,0.440780860025894,0.0,0.0,0.0,465.75,50.016666666666666,83.38333333333334,599.15,0.6745825293630959,0.0,0.22535272443215137,0.0,0.0,-0.08037448105995126,0.0,0.10774997248613698,0.0,0.0,0.027375491426185714,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474151,0.2624219996858569,0.0,0.0,0.0,0.0,166.88333333333333,16.71666666666667,31.5,215.1,0.6317032413352136,0.0,0.10075917630673802,0.0,0.0,-0.12325376908783359,0.0,-0.01684357563927638,0.0,0.0,-0.14009734472710997,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474189,0.3906122319503735,0.543983141726506,0.0,0.0,0.0,312.1666666666667,27.35,41.05,380.56666666666666,0.6149164255514449,0.0,0.2091732557583147,0.0,0.0,-0.1400405848716023,0.0,0.0915705038123003,0.0,0.0,-0.04847008105930202,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474563,0.2070857163328847,0.0,0.0,0.0,0.0,287.43333333333334,35.56666666666667,58.95,381.95,0.5549699567491077,0.0,0.08674901790952623,0.0,0.0,-0.19998705367393954,0.0,-0.030853734036488167,0.0,0.0,-0.2308407877104277,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474564,1.1199852617946322,0.0,0.0,0.0,0.0,412.51666666666665,60.85,111.36666666666667,584.7333333333333,0.919973434775079,0.0,0.07311330553062755,0.0,0.0,0.1650164243520318,0.0,-0.04448944641538685,0.0,0.0,0.12052697793664494,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474567,0.193968185387233,0.0,0.0,0.0,0.0,188.15,17.6,30.666666666666668,236.41666666666663,0.6015746847229986,0.0,0.1000023400901483,0.0,0.0,-0.15338232570004862,0.0,-0.017600411855866097,0.0,0.0,-0.1709827375559147,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474568,0.1400185481046477,0.1265455441701878,0.0,0.0,0.0,313.5833333333333,42.15,60.05,415.7833333333333,0.5179383241888839,0.0,0.12025444869064267,0.0,0.0,-0.23701868623416333,0.0,0.0026516967446282708,0.0,0.0,-0.23436698948953505,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474574,0.2565445144630847,0.1446701321779693,0.0,0.0,0.0,435.4166666666667,43.68333333333333,82.48333333333333,561.5833333333334,0.522956539029657,0.0,0.12583191371239344,0.0,0.0,-0.2320004713933902,0.0,0.008229161766379042,0.0,0.0,-0.22377130962701114,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474578,0.3796302068439713,0.0171315361390993,0.0,0.0,0.0,441.4,43.66666666666667,79.98333333333333,565.05,0.5789752268031151,0.0,0.08706509702558311,0.0,0.0,-0.1759817836199321,0.0,-0.030537654920431284,0.0,0.0,-0.2065194385403634,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474586,0.8618238126379983,0.0,0.0,0.0,0.0,444.8333333333333,40.48333333333333,86.58333333333333,571.9,0.8052705569236125,0.0,0.08371295665868864,0.0,0.0,0.0503135465005653,0.0,-0.03388979528732576,0.0,0.0,0.016423751213239537,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474590,0.5418613859296654,0.2713653517156334,0.0,0.0,0.0,446.25,36.96666666666667,66.58333333333333,549.8,0.6544614517121656,0.0,0.15910256288407904,0.0,0.0,-0.10049555871088156,0.0,0.04149981093806464,0.0,0.0,-0.05899574777281692,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474593,0.0,0.0,0.0,0.0,0.0,293.1,36.8,71.58333333333333,401.48333333333335,0.4759532281068259,0.0,0.08596692393714502,0.0,0.0,-0.2790037823162213,0.0,-0.03163582800886938,0.0,0.0,-0.3106396103250907,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8474596,0.0,0.0,0.0,0.0,0.0,395.4,43.266666666666666,79.81666666666666,518.4833333333333,0.4215752794410583,0.0,0.08208661140950285,0.0,0.0,-0.33338173098198887,0.0,-0.035516140536511545,0.0,0.0,-0.3688978715185004,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
