date,gameId,gameStartUTC,teamId,away,opponentId,team,opponent,opponentLabel,totalGames,yahooWk,postponed,started,b2b,offNight,game,,
1/15/2026,2025020740,1/15/2026 19:00:00,7,,8,BUF,MTL,#NAME?,10,15,FALSE,FALSE,1,0,1,,
1/17/2026,2025020754,1/17/2026 12:30:00,7,,30,BUF,MIN,#NAME?,13,15,FALSE,FALSE,0,0,1,,
1/19/2026,2025020770,1/19/2026 13:30:00,7,@,12,BUF,CAR,#NAME?,10,16,FALSE,FALSE,0,0,1,,
1/20/2026,2025020784,1/20/2026 20:00:00,7,@,18,BUF,NSH,#NAME?,8,16,FALSE,FALSE,1,0,1,,
1/22/2026,2025020795,1/22/2026 19:00:00,7,@,8,BUF,MTL,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/24/2026,2025020810,1/24/2026 13:00:00,7,@,2,BUF,NYI,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/27/2026,2025020831,1/27/2026 19:00:00,7,@,10,BUF,TOR,#NAME?,10,17,FALSE,FALSE,0,0,1,,
1/29/2026,2025020844,1/29/2026 19:00:00,7,,26,BUF,LAK,#NAME?,15,17,FALSE,FALSE,0,0,1,,
1/31/2026,2025020865,1/31/2026 19:00:00,7,,8,BUF,MTL,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/2/2026,2025020876,2/2/2026 19:00:00,7,@,13,BUF,FLA,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/3/2026,2025020886,2/3/2026 19:00:00,7,@,14,BUF,TBL,#NAME?,7,18,FALSE,FALSE,1,1,1,,
2/5/2026,2025020903,2/5/2026 19:00:00,7,,5,BUF,PIT,#NAME?,7,18,FALSE,FALSE,0,1,1,,
2/25/2026,2025020910,2/25/2026 19:00:00,7,@,1,BUF,NJD,#NAME?,8,21,FALSE,FALSE,0,0,1,,
2/27/2026,2025020930,2/27/2026 19:00:00,7,@,13,BUF,FLA,#NAME?,4,21,FALSE,FALSE,0,1,1,,
2/28/2026,2025020941,2/28/2026 19:00:00,7,@,14,BUF,TBL,#NAME?,13,21,FALSE,FALSE,1,0,1,,
3/3/2026,2025020960,3/3/2026 19:00:00,7,,54,BUF,VGK,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/5/2026,2025020977,3/5/2026 19:00:00,7,@,5,BUF,PIT,#NAME?,8,22,FALSE,FALSE,0,0,1,,
3/7/2026,2025020992,3/7/2026 17:30:00,7,,18,BUF,NSH,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/8/2026,2025021003,3/8/2026 18:00:00,7,,14,BUF,TBL,#NAME?,7,22,FALSE,FALSE,1,1,1,,
3/10/2026,2025021013,3/10/2026 19:00:00,7,,28,BUF,SJS,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021028,3/12/2026 19:00:00,7,,15,BUF,WSH,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021047,3/14/2026 19:00:00,7,,10,BUF,TOR,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/17/2026,2025021075,3/17/2026 22:00:00,7,@,54,BUF,VGK,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/19/2026,2025021092,3/19/2026 22:00:00,7,@,28,BUF,SJS,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/21/2026,2025021102,3/21/2026 16:00:00,7,@,26,BUF,LAK,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/22/2026,2025021117,3/22/2026 20:00:00,7,@,24,BUF,ANA,#NAME?,9,24,FALSE,FALSE,1,0,1,,
3/25/2026,2025021135,3/25/2026 19:00:00,7,,6,BUF,BOS,#NAME?,2,25,FALSE,FALSE,0,1,1,,
3/27/2026,2025021150,3/27/2026 19:00:00,7,,17,BUF,DET,#NAME?,2,25,FALSE,FALSE,0,1,1,,
3/28/2026,2025021159,3/28/2026 17:30:00,7,,55,BUF,SEA,#NAME?,15,25,FALSE,FALSE,1,0,1,,
3/31/2026,2025021179,3/31/2026 19:00:00,7,,2,BUF,NYI,#NAME?,10,26,FALSE,FALSE,0,0,1,,
4/2/2026,2025021191,4/2/2026 19:00:00,7,@,9,BUF,OTT,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021213,4/4/2026 19:00:00,7,@,15,BUF,WSH,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/6/2026,2025021229,4/6/2026 19:00:00,7,,14,BUF,TBL,#NAME?,4,27,FALSE,FALSE,0,1,1,,
4/8/2026,2025021244,4/8/2026 19:00:00,7,@,3,BUF,NYR,#NAME?,3,27,FALSE,FALSE,0,1,1,,
4/9/2026,2025021247,4/9/2026 19:00:00,7,,29,BUF,CBJ,#NAME?,14,27,FALSE,FALSE,1,0,1,,
4/13/2026,2025021288,4/13/2026 20:30:00,7,@,16,BUF,CHI,#NAME?,10,28,FALSE,FALSE,0,0,1,,
4/15/2026,2025021301,4/15/2026 19:00:00,7,,25,BUF,DAL,#NAME?,6,28,FALSE,FALSE,0,1,1,,
10/9/2025,2025020014,10/9/2025 19:00:00,12,,1,CAR,NJD,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020030,10/11/2025 19:00:00,12,,4,CAR,PHI,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/14/2025,2025020055,10/14/2025 22:00:00,12,@,28,CAR,SJS,#NAME?,8,2,FALSE,TRUE,0,0,1,,
10/16/2025,2025020070,10/16/2025 22:00:00,12,@,24,CAR,ANA,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020086,10/18/2025 21:00:00,12,@,26,CAR,LAK,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/20/2025,2025020097,10/20/2025 22:00:00,12,@,54,CAR,VGK,#NAME?,5,3,FALSE,TRUE,0,1,1,,
10/23/2025,2025020121,10/23/2025 21:00:00,12,@,21,CAR,COL,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/25/2025,2025020138,10/25/2025 20:00:00,12,@,25,CAR,DAL,#NAME?,13,3,FALSE,TRUE,0,0,1,,
10/28/2025,2025020155,10/28/2025 19:30:00,12,,54,CAR,VGK,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/30/2025,2025020171,10/30/2025 19:00:00,12,,2,CAR,NYI,#NAME?,11,4,FALSE,TRUE,0,0,1,,
11/1/2025,2025020181,11/1/2025 13:00:00,12,@,6,CAR,BOS,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/4/2025,2025020206,11/4/2025 19:00:00,12,@,3,CAR,NYR,#NAME?,10,5,FALSE,TRUE,0,0,1,,
11/6/2025,2025020222,11/6/2025 19:00:00,12,,30,CAR,MIN,#NAME?,9,5,FALSE,TRUE,0,0,1,,
11/8/2025,2025020238,11/8/2025 19:00:00,12,,7,CAR,BUF,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/9/2025,2025020246,11/9/2025 19:00:00,12,@,10,CAR,TOR,#NAME?,8,5,FALSE,TRUE,1,0,1,,
11/11/2025,2025020259,11/11/2025 19:00:00,12,,15,CAR,WSH,#NAME?,9,6,FALSE,TRUE,0,0,1,,
11/14/2025,2025020279,11/14/2025 19:00:00,12,,23,CAR,VAN,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/15/2025,2025020289,11/15/2025 19:00:00,12,,22,CAR,EDM,#NAME?,13,6,FALSE,TRUE,1,0,1,,
11/17/2025,2025020301,11/17/2025 19:00:00,12,@,6,CAR,BOS,#NAME?,6,7,FALSE,TRUE,0,1,1,,
11/19/2025,2025020317,11/19/2025 21:30:00,12,@,30,CAR,MIN,#NAME?,4,7,FALSE,TRUE,0,1,1,,
11/21/2025,2025020333,11/21/2025 20:00:00,12,@,52,CAR,WPG,#NAME?,4,7,FALSE,TRUE,0,1,1,,
11/23/2025,2025020347,11/23/2025 13:00:00,12,@,7,CAR,BUF,#NAME?,6,7,FALSE,TRUE,0,1,1,,
11/26/2025,2025020368,11/26/2025 19:00:00,12,,3,CAR,NYR,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020387,11/28/2025 17:00:00,12,,52,CAR,WPG,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/30/2025,2025020404,11/30/2025 17:00:00,12,,20,CAR,CGY,#NAME?,4,8,FALSE,TRUE,0,1,1,,
12/4/2025,2025020431,12/4/2025 19:00:00,12,,10,CAR,TOR,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/6/2025,2025020447,12/6/2025 19:00:00,12,,18,CAR,NSH,#NAME?,12,9,FALSE,TRUE,0,0,1,,
12/7/2025,2025020455,12/7/2025 17:00:00,12,,28,CAR,SJS,#NAME?,8,9,FALSE,TRUE,1,0,1,,
12/9/2025,2025020471,12/9/2025 19:00:00,12,,29,CAR,CBJ,#NAME?,10,10,FALSE,FALSE,0,0,1,,
12/11/2025,2025020485,12/11/2025 19:00:00,12,@,15,CAR,WSH,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/13/2025,2025020501,12/13/2025 19:00:00,12,@,4,CAR,PHI,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/14/2025,2025020510,12/14/2025 17:00:00,12,,4,CAR,PHI,#NAME?,6,10,FALSE,FALSE,1,1,1,,
12/17/2025,2025020532,12/17/2025 20:00:00,12,@,18,CAR,NSH,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/19/2025,2025020544,12/19/2025 19:00:00,12,@,13,CAR,FLA,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/20/2025,2025020557,12/20/2025 19:00:00,12,@,14,CAR,TBL,#NAME?,13,11,FALSE,FALSE,1,0,1,,
12/23/2025,2025020581,12/23/2025 19:00:00,12,,13,CAR,FLA,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/27/2025,2025020593,12/27/2025 19:00:00,12,,17,CAR,DET,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/29/2025,2025020608,12/29/2025 19:00:00,12,,3,CAR,NYR,#NAME?,11,13,FALSE,FALSE,0,0,1,,
12/30/2025,2025020619,12/30/2025 19:00:00,12,@,5,CAR,PIT,#NAME?,5,13,FALSE,FALSE,1,1,1,,
1/1/2026,2025020636,1/1/2026 19:00:00,12,,8,CAR,MTL,#NAME?,8,13,FALSE,FALSE,0,0,1,,
1/3/2026,2025020653,1/3/2026 19:00:00,12,,21,CAR,COL,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/4/2026,2025020660,1/4/2026 19:00:00,12,@,1,CAR,NJD,#NAME?,5,13,FALSE,FALSE,1,1,1,,
1/6/2026,2025020671,1/6/2026 19:00:00,12,,25,CAR,DAL,#NAME?,10,14,FALSE,FALSE,0,0,1,,
1/8/2026,2025020688,1/8/2026 19:00:00,12,,24,CAR,ANA,#NAME?,12,14,FALSE,FALSE,0,0,1,,
1/10/2026,2025020706,1/10/2026 19:00:00,12,,55,CAR,SEA,#NAME?,14,14,FALSE,FALSE,0,0,1,,
1/12/2026,2025020717,1/12/2026 19:00:00,12,@,17,CAR,DET,#NAME?,9,15,FALSE,FALSE,0,0,1,,
1/13/2026,2025020730,1/13/2026 20:00:00,12,@,19,CAR,STL,#NAME?,10,15,FALSE,FALSE,1,0,1,,
1/16/2026,2025020750,1/16/2026 19:00:00,12,,13,CAR,FLA,#NAME?,5,15,FALSE,FALSE,0,1,1,,
1/17/2026,2025020759,1/17/2026 19:00:00,12,@,1,CAR,NJD,#NAME?,13,15,FALSE,FALSE,1,0,1,,
1/19/2026,2025020770,1/19/2026 13:30:00,12,,7,CAR,BUF,#NAME?,10,16,FALSE,FALSE,0,0,1,,
1/22/2026,2025020796,1/22/2026 19:00:00,12,,16,CAR,CHI,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/24/2026,2025020813,1/24/2026 19:00:00,12,@,9,CAR,OTT,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/29/2026,2025020851,1/29/2026 19:00:00,12,,68,CAR,UTA,#NAME?,15,17,FALSE,FALSE,0,0,1,,
1/31/2026,2025020864,1/31/2026 17:00:00,12,@,15,CAR,WSH,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/1/2026,2025020874,2/1/2026 15:00:00,12,,26,CAR,LAK,#NAME?,3,17,FALSE,FALSE,1,1,1,,
2/3/2026,2025020890,2/3/2026 19:00:00,12,,9,CAR,OTT,#NAME?,7,18,FALSE,FALSE,0,1,1,,
2/5/2026,2025020906,2/5/2026 19:00:00,12,@,3,CAR,NYR,#NAME?,7,18,FALSE,FALSE,0,1,1,,
2/26/2026,2025020923,2/26/2026 19:00:00,12,,14,CAR,TBL,#NAME?,12,21,FALSE,FALSE,0,0,1,,
2/28/2026,2025020942,2/28/2026 19:00:00,12,,17,CAR,DET,#NAME?,13,21,FALSE,FALSE,0,0,1,,
3/2/2026,2025020957,3/2/2026 22:00:00,12,@,55,CAR,SEA,#NAME?,6,22,FALSE,FALSE,0,1,1,,
3/4/2026,2025020972,3/4/2026 22:00:00,12,@,23,CAR,VAN,#NAME?,5,22,FALSE,FALSE,0,1,1,,
3/6/2026,2025020986,3/6/2026 21:00:00,12,@,22,CAR,EDM,#NAME?,7,22,FALSE,FALSE,0,1,1,,
3/7/2026,2025020998,3/7/2026 22:00:00,12,@,20,CAR,CGY,#NAME?,11,22,FALSE,FALSE,1,0,1,,
3/10/2026,2025021018,3/10/2026 19:00:00,12,,5,CAR,PIT,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021033,3/12/2026 19:00:00,12,,19,CAR,STL,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021049,3/14/2026 19:00:00,12,@,14,CAR,TBL,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/17/2026,2025021070,3/17/2026 19:00:00,12,@,29,CAR,CBJ,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/18/2026,2025021078,3/18/2026 19:00:00,12,,5,CAR,PIT,#NAME?,6,24,FALSE,FALSE,1,1,1,,
3/20/2026,2025021094,3/20/2026 19:00:00,12,@,10,CAR,TOR,#NAME?,5,24,FALSE,FALSE,0,1,1,,
3/22/2026,2025021112,3/22/2026 15:00:00,12,@,5,CAR,PIT,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/24/2026,2025021121,3/24/2026 19:00:00,12,@,8,CAR,MTL,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021157,3/28/2026 17:00:00,12,,1,CAR,NJD,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/29/2026,2025021169,3/29/2026 17:00:00,12,,8,CAR,MTL,#NAME?,6,25,FALSE,FALSE,1,1,1,,
3/31/2026,2025021185,3/31/2026 19:00:00,12,@,29,CAR,CBJ,#NAME?,10,26,FALSE,FALSE,0,0,1,,
4/2/2026,2025021197,4/2/2026 19:00:00,12,,29,CAR,CBJ,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021214,4/4/2026 19:00:00,12,,2,CAR,NYI,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/5/2026,2025021225,4/5/2026 17:00:00,12,@,9,CAR,OTT,#NAME?,7,26,FALSE,FALSE,1,1,1,,
4/7/2026,2025021237,4/7/2026 19:00:00,12,,6,CAR,BOS,#NAME?,11,27,FALSE,FALSE,0,0,1,,
4/9/2026,2025021255,4/9/2026 20:30:00,12,@,16,CAR,CHI,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021269,4/11/2026 17:00:00,12,@,68,CAR,UTA,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/13/2026,2025021284,4/13/2026 19:00:00,12,@,4,CAR,PHI,#NAME?,10,28,FALSE,FALSE,0,0,1,,
4/14/2026,2025021293,4/14/2026 19:00:00,12,@,2,CAR,NYI,#NAME?,9,28,FALSE,FALSE,1,0,1,,
10/9/2025,2025020016,10/9/2025 20:00:00,29,@,18,CBJ,NSH,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020033,10/11/2025 20:00:00,29,@,30,CBJ,MIN,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/13/2025,2025020045,10/13/2025 19:00:00,29,,1,CBJ,NJD,#NAME?,10,2,FALSE,TRUE,0,0,1,,
10/16/2025,2025020067,10/16/2025 19:00:00,29,,21,CBJ,COL,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020082,10/18/2025 19:00:00,29,,14,CBJ,TBL,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/21/2025,2025020106,10/21/2025 20:00:00,29,@,25,CBJ,DAL,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/24/2025,2025020125,10/24/2025 19:00:00,29,,15,CBJ,WSH,#NAME?,4,3,FALSE,TRUE,0,1,1,,
10/25/2025,2025020134,10/25/2025 19:00:00,29,@,5,CBJ,PIT,#NAME?,13,3,FALSE,TRUE,1,0,1,,
10/28/2025,2025020152,10/28/2025 18:45:00,29,@,7,CBJ,BUF,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/29/2025,2025020166,10/29/2025 19:30:00,29,,10,CBJ,TOR,#NAME?,1,4,FALSE,TRUE,1,1,1,,
11/1/2025,2025020189,11/1/2025 19:00:00,29,,19,CBJ,STL,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/2/2025,2025020195,11/2/2025 17:00:00,29,@,2,CBJ,NYI,#NAME?,5,4,FALSE,TRUE,1,1,1,,
11/5/2025,2025020215,11/5/2025 21:30:00,29,@,20,CBJ,CGY,#NAME?,5,5,FALSE,TRUE,0,1,1,,
11/8/2025,2025020241,11/8/2025 22:00:00,29,@,23,CBJ,VAN,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/10/2025,2025020254,11/10/2025 20:30:00,29,@,22,CBJ,EDM,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/11/2025,2025020264,11/11/2025 22:00:00,29,@,55,CBJ,SEA,#NAME?,9,6,FALSE,TRUE,1,0,1,,
11/13/2025,2025020274,11/13/2025 19:00:00,29,,22,CBJ,EDM,#NAME?,10,6,FALSE,TRUE,0,0,1,,
11/15/2025,2025020290,11/15/2025 19:00:00,29,,3,CBJ,NYR,#NAME?,13,6,FALSE,TRUE,0,0,1,,
11/17/2025,2025020305,11/17/2025 19:30:00,29,,8,CBJ,MTL,#NAME?,6,7,FALSE,TRUE,0,1,1,,
11/18/2025,2025020311,11/18/2025 20:00:00,29,@,52,CBJ,WPG,#NAME?,8,7,FALSE,TRUE,1,0,1,,
11/20/2025,2025020319,11/20/2025 19:00:00,29,@,10,CBJ,TOR,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/22/2025,2025020335,11/22/2025 13:00:00,29,@,17,CBJ,DET,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/24/2025,2025020356,11/24/2025 19:00:00,29,@,15,CBJ,WSH,#NAME?,7,8,FALSE,TRUE,0,1,1,,
11/26/2025,2025020369,11/26/2025 19:00:00,29,,10,CBJ,TOR,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020388,11/28/2025 19:00:00,29,,5,CBJ,PIT,#NAME?,15,8,FALSE,TRUE,0,0,1,,
12/1/2025,2025020406,12/1/2025 19:00:00,29,@,1,CBJ,NJD,#NAME?,5,9,FALSE,TRUE,0,1,1,,
12/4/2025,2025020432,12/4/2025 19:00:00,29,,17,CBJ,DET,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/6/2025,2025020442,12/6/2025 15:30:00,29,@,13,CBJ,FLA,#NAME?,12,9,FALSE,TRUE,0,0,1,,
12/7/2025,2025020459,12/7/2025 19:00:00,29,@,15,CBJ,WSH,#NAME?,8,9,FALSE,TRUE,1,0,1,,
12/9/2025,2025020471,12/9/2025 19:00:00,29,@,12,CBJ,CAR,#NAME?,10,10,FALSE,FALSE,0,0,1,,
12/11/2025,2025020486,12/11/2025 19:00:00,29,,9,CBJ,OTT,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/13/2025,2025020502,12/13/2025 19:00:00,29,,54,CBJ,VGK,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/16/2025,2025020525,12/16/2025 19:00:00,29,,24,CBJ,ANA,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/18/2025,2025020540,12/18/2025 19:00:00,29,,30,CBJ,MIN,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/20/2025,2025020560,12/20/2025 22:00:00,29,@,24,CBJ,ANA,#NAME?,13,11,FALSE,FALSE,0,0,1,,
12/22/2025,2025020574,12/22/2025 22:00:00,29,@,26,CBJ,LAK,#NAME?,4,12,FALSE,FALSE,0,1,1,,
12/28/2025,2025020603,12/28/2025 17:00:00,29,,2,CBJ,NYI,#NAME?,5,12,FALSE,FALSE,0,1,1,,
12/29/2025,2025020606,12/29/2025 19:00:00,29,@,9,CBJ,OTT,#NAME?,11,13,FALSE,FALSE,1,0,1,,
12/31/2025,2025020627,12/31/2025 19:00:00,29,,1,CBJ,NJD,#NAME?,10,13,FALSE,FALSE,0,0,1,,
1/3/2026,2025020646,1/3/2026 15:00:00,29,,7,CBJ,BUF,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/4/2026,2025020658,1/4/2026 15:00:00,29,,5,CBJ,PIT,#NAME?,5,13,FALSE,FALSE,1,1,1,,
1/6/2026,2025020675,1/6/2026 22:00:00,29,@,28,CBJ,SJS,#NAME?,10,14,FALSE,FALSE,0,0,1,,
1/8/2026,2025020692,1/8/2026 22:00:00,29,@,54,CBJ,VGK,#NAME?,12,14,FALSE,FALSE,0,0,1,,
1/10/2026,2025020699,1/10/2026 16:00:00,29,@,21,CBJ,COL,#NAME?,14,14,FALSE,FALSE,0,0,1,,
1/11/2026,2025020714,1/11/2026 19:00:00,29,@,68,CBJ,UTA,#NAME?,5,14,FALSE,FALSE,1,1,1,,
1/13/2026,2025020728,1/13/2026 19:00:00,29,,20,CBJ,CGY,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/15/2026,2025020743,1/15/2026 19:00:00,29,,23,CBJ,VAN,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/17/2026,2025020760,1/17/2026 19:00:00,29,@,5,CBJ,PIT,#NAME?,13,15,FALSE,FALSE,0,0,1,,
1/20/2026,2025020782,1/20/2026 19:00:00,29,,9,CBJ,OTT,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/22/2026,2025020797,1/22/2026 19:00:00,29,,25,CBJ,DAL,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/24/2026,2025020814,1/24/2026 19:00:00,29,,14,CBJ,TBL,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/26/2026,2025020828,1/26/2026 19:00:00,29,,26,CBJ,LAK,#NAME?,5,17,FALSE,FALSE,0,1,1,,
1/28/2026,2025020840,1/28/2026 19:00:00,29,,4,CBJ,PHI,#NAME?,3,17,FALSE,FALSE,0,1,1,,
1/30/2026,2025020858,1/30/2026 20:30:00,29,@,16,CBJ,CHI,#NAME?,1,17,FALSE,FALSE,0,1,1,,
1/31/2026,2025020868,1/31/2026 19:00:00,29,@,19,CBJ,STL,#NAME?,14,17,FALSE,FALSE,1,0,1,,
2/3/2026,2025020887,2/3/2026 19:00:00,29,@,1,CBJ,NJD,#NAME?,7,18,FALSE,FALSE,0,1,1,,
2/4/2026,2025020894,2/4/2026 19:00:00,29,,16,CBJ,CHI,#NAME?,10,18,FALSE,FALSE,1,0,1,,
2/26/2026,2025020918,2/26/2026 19:00:00,29,@,6,CBJ,BOS,#NAME?,12,21,FALSE,FALSE,0,0,1,,
2/28/2026,2025020937,2/28/2026 18:00:00,29,,2,CBJ,NYI,#NAME?,13,21,FALSE,FALSE,0,0,1,,
3/2/2026,2025020953,3/2/2026 19:00:00,29,@,3,CBJ,NYR,#NAME?,6,22,FALSE,FALSE,0,1,1,,
3/3/2026,2025020963,3/3/2026 19:00:00,29,,18,CBJ,NSH,#NAME?,11,22,FALSE,FALSE,1,0,1,,
3/5/2026,2025020978,3/5/2026 19:00:00,29,,13,CBJ,FLA,#NAME?,8,22,FALSE,FALSE,0,0,1,,
3/7/2026,2025020995,3/7/2026 19:00:00,29,,68,CBJ,UTA,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/10/2026,2025021015,3/10/2026 19:00:00,29,@,14,CBJ,TBL,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021031,3/12/2026 19:00:00,29,@,13,CBJ,FLA,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021052,3/14/2026 19:00:00,29,@,4,CBJ,PHI,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/17/2026,2025021070,3/17/2026 19:00:00,29,,12,CBJ,CAR,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/19/2026,2025021086,3/19/2026 19:00:00,29,,3,CBJ,NYR,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/21/2026,2025021104,3/21/2026 17:00:00,29,,55,CBJ,SEA,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/22/2026,2025021114,3/22/2026 19:00:00,29,@,2,CBJ,NYI,#NAME?,9,24,FALSE,FALSE,1,0,1,,
3/24/2026,2025021125,3/24/2026 19:00:00,29,@,4,CBJ,PHI,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/26/2026,2025021137,3/26/2026 19:00:00,29,@,8,CBJ,MTL,#NAME?,13,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021158,3/28/2026 17:00:00,29,,28,CBJ,SJS,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/29/2026,2025021170,3/29/2026 17:00:00,29,,6,CBJ,BOS,#NAME?,6,25,FALSE,FALSE,1,1,1,,
3/31/2026,2025021185,3/31/2026 19:00:00,29,,12,CBJ,CAR,#NAME?,10,26,FALSE,FALSE,0,0,1,,
4/2/2026,2025021197,4/2/2026 19:00:00,29,@,12,CBJ,CAR,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021215,4/4/2026 19:00:00,29,,52,CBJ,WPG,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/7/2026,2025021235,4/7/2026 19:00:00,29,@,17,CBJ,DET,#NAME?,11,27,FALSE,FALSE,0,0,1,,
4/9/2026,2025021247,4/9/2026 19:00:00,29,@,7,CBJ,BUF,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021271,4/11/2026 19:00:00,29,@,8,CBJ,MTL,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/12/2026,2025021278,4/12/2026 18:00:00,29,,6,CBJ,BOS,#NAME?,6,27,FALSE,FALSE,1,1,1,,
4/14/2026,2025021295,4/14/2026 19:00:00,29,,15,CBJ,WSH,#NAME?,9,28,FALSE,FALSE,0,0,1,,
10/8/2025,2025020006,10/8/2025 22:00:00,20,@,22,CGY,EDM,#NAME?,4,1,FALSE,TRUE,0,1,1,,
10/9/2025,2025020019,10/9/2025 22:00:00,20,@,23,CGY,VAN,#NAME?,14,1,FALSE,TRUE,1,0,1,,
10/11/2025,2025020023,10/11/2025 16:00:00,20,,19,CGY,STL,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/14/2025,2025020053,10/14/2025 21:00:00,20,,54,CGY,VGK,#NAME?,8,2,FALSE,TRUE,0,0,1,,
10/15/2025,2025020060,10/15/2025 21:30:00,20,@,68,CGY,UTA,#NAME?,4,2,FALSE,TRUE,1,1,1,,
10/18/2025,2025020087,10/18/2025 22:00:00,20,@,54,CGY,VGK,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/20/2025,2025020096,10/20/2025 21:30:00,20,,52,CGY,WPG,#NAME?,5,3,FALSE,TRUE,0,1,1,,
